Generation,Candidate,Fitness
17,"6,3,6","0.05279999999999996,235.8984375"
17,"5,4,5","0.03979999999999995,311.572265625"
17,"8,3,5","0.059799999999999964,234.912109375"
17,"8,3,5","0.059799999999999964,234.912109375"
17,"5,2,6","0.5976,159.23828125"
17,"6,4,6","0.03720000000000001,312.55859375"
17,"5,7,6","0.03359999999999996,542.5390625"
17,"6,1,1","0.8992,77.646484375"
17,"5,6,6","0.03420000000000001,465.87890625"
17,"6,5,6","0.035599999999999965,389.21875"
17,"5,2,3","0.6739999999999999,156.279296875"
17,"5,2,4","0.6402,157.265625"
17,"5,2,5","0.6122000000000001,158.251953125"
17,"5,4,5","0.03979999999999995,311.572265625"
17,"6,4,6","0.03720000000000001,312.55859375"
17,"4,1,1","0.8992,77.646484375"
17,"5,6,6","0.03420000000000001,465.87890625"
17,"6,5,6","0.035599999999999965,389.21875"
17,"5,2,3","0.6739999999999999,156.279296875"
17,"5,2,4","0.6402,157.265625"
17,"5,2,5","0.6122000000000001,158.251953125"
17,"5,4,5","0.03979999999999995,311.572265625"
17,"6,4,6","0.03720000000000001,312.55859375"
17,"4,1,1","0.8992,77.646484375"
17,"5,6,6","0.03420000000000001,465.87890625"
17,"6,5,6","0.035599999999999965,389.21875"
18,"4,1,1","0.8992,77.646484375"
18,"5,7,6","0.03359999999999996,542.5390625"
18,"5,7,6","0.03359999999999996,542.5390625"
18,"5,1,1","0.8992,77.646484375"
18,"6,4,6","0.03720000000000001,312.55859375"
18,"8,5,8","0.03520000000000001,391.19140625"
18,"5,6,6","0.03420000000000001,465.87890625"
18,"6,5,6","0.035599999999999965,389.21875"
18,"6,3,6","0.05279999999999996,235.8984375"
18,"5,4,5","0.03979999999999995,311.572265625"
18,"5,6,6","0.03420000000000001,465.87890625"
18,"7,3,3","0.13780000000000003,232.939453125"
18,"5,2,7","0.5936,160.224609375"
18,"5,2,3","0.6739999999999999,156.279296875"
18,"8,1,8","0.8886000000000001,84.55078125"
18,"4,1,8","0.8886000000000001,84.55078125"
18,"8,3,4","0.06979999999999997,233.92578125"
18,"6,5,6","0.035599999999999965,389.21875"
18,"5,2,7","0.5936,160.224609375"
18,"5,2,3","0.6739999999999999,156.279296875"
18,"5,2,4","0.6402,157.265625"
18,"5,2,4","0.6402,157.265625"
18,"5,2,5","0.6122000000000001,158.251953125"
18,"5,2,5","0.6122000000000001,158.251953125"
18,"5,2,6","0.5976,159.23828125"
18,"6,3,6","0.05279999999999996,235.8984375"
18,"5,4,5","0.03979999999999995,311.572265625"
18,"8,3,5","0.059799999999999964,234.912109375"
18,"8,3,5","0.059799999999999964,234.912109375"
18,"5,2,6","0.5976,159.23828125"
18,"6,4,6","0.03720000000000001,312.55859375"
18,"5,7,6","0.03359999999999996,542.5390625"
18,"4,1,1","0.8992,77.646484375"
18,"5,6,6","0.03420000000000001,465.87890625"
18,"6,5,6","0.035599999999999965,389.21875"
18,"5,2,7","0.5936,160.224609375"
18,"5,2,3","0.6739999999999999,156.279296875"
18,"5,2,4","0.6402,157.265625"
18,"5,2,5","0.6122000000000001,158.251953125"
18,"6,3,6","0.05279999999999996,235.8984375"
18,"5,4,5","0.03979999999999995,311.572265625"
18,"6,4,6","0.03720000000000001,312.55859375"
18,"6,1,1","0.8992,77.646484375"
18,"5,6,6","0.03420000000000001,465.87890625"
18,"6,5,6","0.035599999999999965,389.21875"
18,"5,2,3","0.6739999999999999,156.279296875"
18,"5,2,4","0.6402,157.265625"
18,"5,2,5","0.6122000000000001,158.251953125"
18,"5,4,5","0.03979999999999995,311.572265625"
18,"6,4,6","0.03720000000000001,312.55859375"
19,"4,1,1","0.8992,77.646484375"
19,"5,7,6","0.03359999999999996,542.5390625"
19,"5,1,1","0.8992,77.646484375"
19,"6,4,6","0.03720000000000001,312.55859375"
19,"8,5,8","0.03520000000000001,391.19140625"
19,"5,6,6","0.03420000000000001,465.87890625"
19,"6,5,6","0.035599999999999965,389.21875"
19,"6,3,6","0.05279999999999996,235.8984375"
19,"5,4,5","0.03979999999999995,311.572265625"
19,"5,6,6","0.03420000000000001,465.87890625"
19,"7,3,3","0.13780000000000003,232.939453125"
19,"5,2,7","0.5936,160.224609375"
19,"5,2,3","0.6739999999999999,156.279296875"
19,"4,1,8","0.8886000000000001,84.55078125"
19,"8,1,8","0.8886000000000001,84.55078125"
19,"8,3,4","0.06979999999999997,233.92578125"
19,"6,5,6","0.035599999999999965,389.21875"
19,"5,2,7","0.5936,160.224609375"
19,"5,2,3","0.6739999999999999,156.279296875"
19,"5,2,4","0.6402,157.265625"
19,"5,2,4","0.6402,157.265625"
19,"5,2,5","0.6122000000000001,158.251953125"
19,"5,2,5","0.6122000000000001,158.251953125"
19,"5,2,6","0.5976,159.23828125"
19,"6,3,6","0.05279999999999996,235.8984375"
19,"5,4,5","0.03979999999999995,311.572265625"
19,"8,3,5","0.059799999999999964,234.912109375"
19,"8,3,5","0.059799999999999964,234.912109375"
19,"5,2,6","0.5976,159.23828125"
19,"6,4,6","0.03720000000000001,312.55859375"
19,"5,7,6","0.03359999999999996,542.5390625"
19,"5,1,1","0.8992,77.646484375"
19,"5,6,6","0.03420000000000001,465.87890625"
19,"6,5,6","0.035599999999999965,389.21875"
19,"5,2,7","0.5936,160.224609375"
19,"5,2,3","0.6739999999999999,156.279296875"
19,"5,2,4","0.6402,157.265625"
19,"5,2,5","0.6122000000000001,158.251953125"
19,"6,3,6","0.05279999999999996,235.8984375"
19,"5,4,5","0.03979999999999995,311.572265625"
19,"5,2,6","0.5976,159.23828125"
19,"6,4,6","0.03720000000000001,312.55859375"
19,"5,7,6","0.03359999999999996,542.5390625"
19,"4,1,1","0.8992,77.646484375"
19,"5,6,6","0.03420000000000001,465.87890625"
19,"6,5,6","0.035599999999999965,389.21875"
19,"5,2,3","0.6739999999999999,156.279296875"
19,"5,2,4","0.6402,157.265625"
19,"5,2,5","0.6122000000000001,158.251953125"
19,"6,3,6","0.05279999999999996,235.8984375"
20,"4,1,1","0.8992,77.646484375"
20,"5,7,6","0.03359999999999996,542.5390625"
20,"5,7,6","0.03359999999999996,542.5390625"
20,"4,1,1","0.8992,77.646484375"
20,"6,4,6","0.03720000000000001,312.55859375"
20,"8,5,8","0.03520000000000001,391.19140625"
20,"5,6,6","0.03420000000000001,465.87890625"
20,"6,5,6","0.035599999999999965,389.21875"
20,"6,3,6","0.05279999999999996,235.8984375"
20,"5,4,5","0.03979999999999995,311.572265625"
20,"5,6,6","0.03420000000000001,465.87890625"
20,"7,3,3","0.13780000000000003,232.939453125"
20,"5,2,7","0.5936,160.224609375"
20,"5,2,3","0.6739999999999999,156.279296875"
20,"8,1,8","0.8886000000000001,84.55078125"
20,"4,1,8","0.8886000000000001,84.55078125"
20,"8,3,4","0.06979999999999997,233.92578125"
20,"6,5,6","0.035599999999999965,389.21875"
20,"5,2,7","0.5936,160.224609375"
20,"5,2,3","0.6739999999999999,156.279296875"
20,"5,2,4","0.6402,157.265625"
20,"5,2,4","0.6402,157.265625"
20,"5,2,5","0.6122000000000001,158.251953125"
20,"5,2,5","0.6122000000000001,158.251953125"
20,"5,2,6","0.5976,159.23828125"
20,"6,3,6","0.05279999999999996,235.8984375"
20,"5,4,5","0.03979999999999995,311.572265625"
20,"8,3,5","0.059799999999999964,234.912109375"
20,"8,3,5","0.059799999999999964,234.912109375"
20,"5,2,6","0.5976,159.23828125"
20,"6,4,6","0.03720000000000001,312.55859375"
20,"5,1,1","0.8992,77.646484375"
20,"5,6,6","0.03420000000000001,465.87890625"
20,"6,5,6","0.035599999999999965,389.21875"
20,"5,2,7","0.5936,160.224609375"
20,"5,2,3","0.6739999999999999,156.279296875"
20,"5,2,4","0.6402,157.265625"
20,"5,2,5","0.6122000000000001,158.251953125"
20,"6,3,6","0.05279999999999996,235.8984375"
20,"5,4,5","0.03979999999999995,311.572265625"
20,"5,2,6","0.5976,159.23828125"
20,"6,4,6","0.03720000000000001,312.55859375"
20,"5,7,6","0.03359999999999996,542.5390625"
20,"5,1,1","0.8992,77.646484375"
20,"5,6,6","0.03420000000000001,465.87890625"
20,"6,5,6","0.035599999999999965,389.21875"
20,"5,2,3","0.6739999999999999,156.279296875"
20,"5,2,4","0.6402,157.265625"
20,"5,2,5","0.6122000000000001,158.251953125"
20,"6,3,6","0.05279999999999996,235.8984375"
